year,hid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,FCS,FCG,FS_final,DDS,GDDS
2018,3178,5,502,9,7,7,0,7,2,2,0,0,45.0,3,2,5,2
2018,3179,4,404,6,7,7,0,3,7,0,0,0,41.5,3,2,4,1
2018,3180,4,403,3,7,3,0,7,3,0,0,0,31.5,2,2,4,1
2018,3181,2,205,4,7,7,1,7,7,0,0,0,49.5,3,1,5,2
2018,3182,2,205,4,7,7,0,7,2,0,0,0,43.0,3,2,4,1
2018,3183,3,304,3,7,7,0,7,3,0,0,0,43.5,3,2,4,1
2018,3184,2,205,4,7,7,0,1,7,0,0,7,43.0,3,1,4,1
2018,3185,4,405,7,7,7,0,1,0,0,0,1,36.5,3,2,3,1
2018,3186,5,507,8,7,5,0,0,3,0,0,1,31.0,2,3,3,1
2018,3187,2,203,5,7,6,0,7,0,0,0,0,39.0,3,2,3,1
2018,3188,4,401,7,4,6,0,7,5,0,1,3,41.0,3,1,5,2
2018,3189,3,305,4,5,3,0,4,3,2,2,0,34.5,2,2,6,2
2018,3190,1,103,0,6,7,0,5,7,0,2,2,50.5,3,2,5,2
2018,3191,3,304,3,7,7,0,7,2,2,0,0,45.0,3,1,5,2
2018,3192,4,404,3,7,7,0,1,2,1,0,0,38.0,3,2,5,2
2018,3193,5,507,8,7,7,1,7,7,0,0,3,51.0,3,1,5,2
2018,3194,5,506,10,7,7,0,4,2,0,0,3,41.5,3,2,4,1
2018,3195,2,205,2,7,3,0,4,3,0,0,0,28.5,2,3,4,1
2018,3196,4,404,6,3,7,0,5,1,0,0,0,32.5,2,2,4,1
2018,3197,1,102,9,4,5,0,6,5,0,2,0,39.5,3,1,5,2
2018,3198,3,302,1,5,7,0,7,7,7,0,4,50.5,3,2,5,2
2018,3199,2,206,5,5,7,0,7,7,0,2,3,51.0,3,1,5,2
2018,3200,3,305,4,6,6,0,6,1,0,0,0,36.5,3,1,4,1
2018,3201,3,307,1,6,6,0,4,4,0,0,0,36.0,3,1,4,1
2018,3202,3,305,4,6,7,0,3,2,1,3,3,51.5,3,1,6,2
2018,3203,2,208,5,6,6,2,7,7,0,7,7,80.0,3,1,6,2
2018,3204,2,208,5,7,7,1,7,7,7,7,0,84.5,3,1,7,3
2018,3205,3,304,3,7,7,2,5,7,3,3,2,67.5,3,1,7,3
2018,3206,4,405,7,7,7,1,7,7,3,7,7,84.0,3,1,7,3
2018,3207,5,506,10,7,7,2,3,4,1,0,7,52.5,3,1,6,2
2018,3208,2,202,5,7,7,7,7,7,7,0,7,84.0,3,1,6,2
2018,3209,4,402,4,7,7,0,7,3,4,2,7,59.0,3,1,6,2
2018,3210,4,403,3,7,7,2,7,7,0,7,7,85.0,3,1,6,2
2018,3211,3,307,1,7,5,0,7,7,2,3,3,55.0,3,1,6,2
2018,3212,2,206,5,7,7,0,0,7,0,7,7,70.0,3,1,4,1
2018,3213,5,506,10,7,6,0,6,3,0,0,5,42.0,3,1,4,1
2018,3214,3,304,2,7,7,0,5,3,5,4,0,62.5,3,1,6,2
2018,3215,3,305,4,7,7,0,4,7,0,2,7,54.0,3,1,5,2
2018,3216,2,205,2,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3217,5,504,10,7,7,0,7,7,0,0,3,47.0,3,1,4,1
2018,3218,4,404,6,7,7,1,7,4,7,0,3,56.5,3,1,6,2
2018,3219,3,303,3,7,7,1,6,7,0,3,7,64.0,3,2,6,2
2018,3220,4,405,7,7,7,0,4,3,1,0,0,41.5,3,2,5,2
2018,3221,4,405,9,7,7,0,4,0,1,0,5,42.5,3,1,4,1
2018,3222,4,403,3,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3223,3,306,1,7,5,2,7,7,4,4,7,71.0,3,1,7,3
2018,3224,2,208,5,7,7,0,7,3,3,0,4,48.5,3,1,5,2
2018,3225,4,404,6,7,7,0,3,2,0,0,0,39.0,3,1,4,1
2018,3226,2,205,2,7,7,2,7,7,0,0,3,55.0,3,1,5,2
2018,3227,3,305,4,7,3,1,4,3,0,0,0,32.5,2,3,5,2
2018,3228,2,207,5,7,7,3,7,7,4,3,7,77.0,3,1,7,3
2018,3229,2,205,4,7,7,0,7,7,0,0,2,46.5,3,1,4,1
2018,3230,2,203,4,7,5,0,1,5,0,2,0,40.5,3,1,5,2
2018,3231,2,205,4,7,7,0,7,1,0,0,0,42.5,3,1,4,1
2018,3232,3,302,1,7,4,0,7,7,0,1,0,40.5,3,2,5,2
2018,3233,3,307,2,7,7,0,3,4,1,1,3,46.5,3,2,6,2
2018,3234,2,206,5,7,7,0,7,7,3,2,4,58.5,3,1,6,2
2018,3235,4,404,6,7,7,0,7,0,0,0,0,42.0,3,1,3,1
2018,3236,4,402,4,7,7,0,7,0,0,0,5,44.5,3,1,3,1
2018,3237,3,307,1,7,6,0,6,5,1,0,2,42.5,3,2,5,2
2018,3238,2,207,5,7,7,0,4,5,1,0,1,43.0,3,1,5,2
2018,3239,2,203,4,7,7,1,7,7,0,2,0,57.5,3,1,6,2
2018,3240,2,205,2,7,7,0,4,2,0,0,0,40.0,3,2,4,1
2018,3241,4,404,6,7,7,0,5,2,0,0,0,41.0,3,2,4,1
2018,3242,3,304,4,7,7,0,5,5,0,0,1,43.0,3,1,4,1
2018,3243,2,203,2,7,7,0,7,7,0,0,3,47.0,3,1,4,1
2018,3244,3,303,3,7,7,0,3,4,1,3,1,53.5,3,2,6,2
2018,3245,4,401,7,7,7,0,4,4,3,2,0,52.0,3,2,6,2
2018,3246,3,307,1,7,7,0,7,7,1,0,0,46.5,3,2,5,2
2018,3247,3,302,1,7,7,0,4,3,0,0,7,44.0,3,2,4,1
2018,3248,2,205,4,7,4,0,0,0,0,0,0,26.0,2,2,2,1
2018,3249,2,201,5,7,7,0,3,7,7,0,7,52.0,3,1,5,2
2018,3250,2,205,4,7,7,0,6,7,0,0,2,45.5,3,1,4,1
2018,3251,5,507,8,7,7,2,7,7,5,0,3,60.0,3,2,6,2
2018,3252,3,305,4,6,3,0,4,3,0,0,0,26.5,2,2,4,1
2018,3253,5,503,11,7,7,1,1,7,1,1,0,48.5,3,1,7,3
2018,3254,2,207,4,7,7,2,7,7,7,7,7,92.0,3,2,7,3
2018,3255,2,203,4,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,3256,1,102,4,7,7,0,3,7,7,0,2,49.5,3,1,5,2
2018,3257,2,203,4,7,4,0,5,0,0,0,0,31.0,2,3,3,1
2018,3258,2,204,5,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3259,3,301,2,7,7,0,4,7,0,0,0,42.5,3,1,4,1
2018,3260,2,203,5,7,1,0,7,7,0,0,0,27.5,2,3,4,1
2018,3261,3,307,1,6,4,0,7,4,0,0,0,33.0,2,3,4,1
2018,3262,4,403,3,7,7,3,7,7,3,7,7,92.0,3,1,7,3
2018,3263,3,304,3,7,7,1,4,4,1,0,7,49.5,3,1,6,2
2018,3264,3,304,4,7,7,0,3,7,3,0,2,45.5,3,1,5,2
2018,3265,2,207,5,7,7,0,7,7,5,7,7,82.0,3,1,6,2
2018,3266,4,402,4,7,7,0,7,4,1,0,4,47.0,3,1,5,2
2018,3267,2,204,5,7,7,0,7,7,3,0,7,52.0,3,1,5,2
2018,3268,4,403,3,7,7,0,7,4,0,0,0,44.0,3,2,4,1
2018,3269,5,506,10,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3270,4,404,6,7,3,0,5,2,3,0,0,32.0,2,3,5,2
2018,3271,3,301,4,7,7,0,5,4,0,0,0,42.0,3,1,4,1
2018,3272,4,402,4,7,7,3,4,2,7,0,4,61.0,3,1,6,2
2018,3273,5,505,12,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,3274,2,202,5,7,7,0,4,3,2,0,0,42.5,3,1,5,2
2018,3275,2,204,5,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3276,4,401,7,7,7,0,4,7,0,0,3,44.0,3,1,4,1
2018,3277,2,205,4,7,7,0,7,0,4,0,0,46.0,3,2,4,1
2018,3278,2,207,4,7,7,0,7,5,0,7,1,73.0,3,2,5,2
2018,3279,4,404,3,7,7,1,6,4,2,0,1,49.5,3,2,6,2
2018,3280,3,304,4,7,7,0,7,0,1,5,0,63.0,3,2,5,2
2018,3281,2,207,4,7,3,0,0,2,0,0,0,24.0,2,2,3,1
2018,3282,4,402,6,3,7,0,7,7,0,1,7,45.0,3,2,5,2
2018,3283,4,404,6,3,7,0,6,3,0,0,5,37.0,3,2,4,1
2018,3284,2,208,5,5,7,1,7,7,6,5,7,75.0,3,1,7,3
2018,3285,2,201,5,5,7,0,7,0,3,4,7,60.5,3,1,5,2
2018,3286,2,207,4,5,7,0,5,3,0,0,2,38.5,3,2,4,1
2018,3287,3,305,4,5,3,0,7,2,0,0,0,27.0,2,3,4,1
2018,3288,2,207,4,6,2,0,7,2,0,0,0,26.0,2,3,4,1
2018,3289,3,307,1,7,7,2,7,7,7,0,7,64.0,3,1,6,2
2018,3290,3,303,3,7,6,0,6,5,1,0,7,45.0,3,1,5,2
2018,3291,3,306,1,7,7,2,7,7,3,0,7,60.0,3,1,6,2
2018,3292,2,205,4,7,7,3,7,7,7,7,7,96.0,3,1,7,3
2018,3293,4,405,7,7,7,0,7,7,1,7,5,77.0,3,2,6,2
2018,3294,3,302,1,7,7,4,5,4,3,0,3,62.5,3,1,6,2
2018,3295,2,206,5,7,7,0,7,5,5,7,7,81.0,3,1,6,2
2018,3296,5,503,9,7,7,2,7,7,3,7,7,88.0,3,1,7,3
2018,3297,3,307,1,7,7,1,7,7,0,0,7,53.0,3,1,5,2
2018,3298,3,305,4,7,7,0,6,5,1,0,3,46.0,3,1,5,2
2018,3299,3,307,1,7,7,2,7,7,0,0,7,57.0,3,2,5,2
2018,3300,4,404,3,7,7,1,5,4,0,7,3,75.5,3,1,6,2
2018,3301,5,507,8,7,7,1,7,7,3,2,4,62.5,3,1,7,3
2018,3302,5,503,9,7,7,1,5,5,2,4,3,66.0,3,1,7,3
2018,3303,5,507,8,7,7,1,7,1,0,0,3,48.0,3,1,5,2
2018,3304,3,306,1,7,2,3,7,7,7,0,7,53.0,3,1,6,2
2018,3305,3,307,1,7,7,1,7,7,2,0,3,53.0,3,1,6,2
2018,3306,4,402,4,7,7,4,7,3,0,2,7,71.0,3,1,6,2
2018,3307,4,405,9,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3308,5,507,8,7,7,1,7,0,2,2,7,59.5,3,1,6,2
2018,3309,2,205,4,7,7,0,7,7,0,7,3,75.0,3,2,5,2
2018,3310,2,205,4,7,7,0,5,4,2,0,0,44.0,3,1,5,2
2018,3311,5,506,10,7,7,2,7,7,2,7,7,87.0,3,1,7,3
2018,3312,4,404,6,7,7,0,7,2,0,0,2,44.0,3,1,4,1
2018,3313,2,208,5,7,7,0,7,0,0,0,0,42.0,3,1,3,1
2018,3314,2,205,4,7,7,0,5,3,0,0,0,41.5,3,2,4,1
2018,3315,5,507,8,7,7,2,4,7,0,3,7,66.0,3,1,6,2
2018,3316,2,205,4,7,7,0,5,7,2,0,7,49.0,3,1,5,2
2018,3317,2,203,5,7,4,0,7,7,0,0,2,37.5,3,2,4,1
2018,3318,4,405,7,7,7,2,7,3,2,7,7,85.0,3,2,7,3
2018,3319,4,401,7,7,7,2,7,7,0,0,7,57.0,3,1,5,2
2018,3320,4,404,6,7,0,0,1,0,0,0,0,15.0,1,3,2,1
2018,3321,3,303,3,7,7,0,5,3,0,4,0,57.5,3,1,5,2
2018,3322,3,305,4,7,7,0,6,5,0,0,0,43.5,3,1,4,1
2018,3323,2,205,4,7,7,0,7,7,1,0,0,46.5,3,1,5,2
2018,3324,2,208,5,7,7,0,7,7,4,7,5,80.0,3,1,6,2
2018,3325,2,205,4,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3326,4,401,7,7,7,0,4,4,1,3,2,55.0,3,1,6,2
2018,3327,4,402,4,7,7,0,7,7,0,0,6,48.5,3,1,4,1
2018,3328,2,203,5,7,7,0,6,7,3,0,5,50.0,3,1,5,2
2018,3329,2,202,5,7,7,0,3,6,1,1,3,47.5,3,1,6,2
2018,3330,2,202,5,7,7,0,7,7,7,0,0,52.5,3,1,5,2
2018,3331,3,307,1,7,3,5,5,7,0,0,0,51.5,3,1,5,2
2018,3332,5,505,10,7,5,0,7,7,0,0,7,43.0,3,1,4,1
2018,3333,4,402,4,7,7,0,7,3,0,0,2,44.5,3,1,4,1
2018,3334,2,207,4,7,7,0,7,3,3,3,3,60.0,3,1,6,2
2018,3335,2,207,5,7,7,4,7,7,2,0,7,67.0,3,1,6,2
2018,3336,3,304,4,7,7,0,7,7,7,0,0,52.5,3,1,5,2
2018,3337,3,302,1,7,3,0,6,0,0,0,3,30.5,2,2,3,1
2018,3338,4,405,9,7,7,0,7,1,0,0,0,42.5,3,2,4,1
2018,3339,4,405,7,7,7,1,7,7,3,7,7,84.0,3,1,7,3
2018,3340,3,305,4,7,7,0,4,3,2,0,3,44.0,3,1,5,2
2018,3341,4,404,6,7,7,0,7,2,0,0,4,45.0,3,1,4,1
2018,3342,4,404,6,7,7,0,4,3,0,0,0,40.5,3,1,4,1
2018,3343,4,402,4,7,7,1,7,6,0,0,0,49.0,3,1,5,2
2018,3344,2,203,5,7,7,0,7,7,7,0,2,53.5,3,1,5,2
2018,3345,3,304,4,7,5,0,4,3,0,4,4,52.5,3,1,5,2
2018,3346,3,302,2,7,2,0,0,2,0,0,0,21.0,1,3,3,1
2018,3347,3,302,1,7,4,0,6,3,0,0,0,33.5,2,2,4,1
2018,3348,4,402,4,7,3,0,5,1,0,0,0,28.5,2,3,4,1
2018,3349,3,302,2,7,3,0,0,1,0,1,0,27.5,2,3,4,1
2018,3350,2,201,5,7,7,0,7,7,0,2,3,55.0,3,1,5,2
2018,3351,2,207,4,7,7,0,7,2,0,0,3,44.5,3,1,4,1
2018,3352,4,403,3,7,7,0,7,2,3,0,0,46.0,3,1,5,2
2018,3353,4,403,3,7,7,0,4,2,0,2,7,51.5,3,1,5,2
2018,3354,3,305,4,7,7,0,7,7,5,7,7,82.0,3,1,6,2
2018,3355,3,302,2,7,7,0,7,3,2,0,3,47.0,3,1,5,2
2018,3356,4,402,6,7,7,0,7,3,2,1,3,51.0,3,1,6,2
2018,3357,3,304,4,7,2,0,4,2,0,0,0,25.0,2,2,4,1
2018,3358,2,204,5,7,7,0,7,7,7,3,7,68.0,3,1,6,2
2018,3359,1,101,8,7,7,0,7,5,2,2,4,56.5,3,2,6,2
2018,3360,3,306,1,7,4,1,6,7,0,0,3,41.0,3,1,5,2
2018,3361,2,203,2,7,7,1,6,7,0,0,0,48.5,3,1,5,2
2018,3362,3,302,1,7,7,0,4,3,1,0,4,43.5,3,2,5,2
2018,3363,4,402,6,7,7,0,4,7,0,0,0,42.5,3,1,4,1
2018,3364,3,301,2,7,3,0,6,3,0,0,3,32.0,2,2,4,1
2018,3365,2,205,4,7,7,0,7,3,7,7,0,78.5,3,1,6,2
2018,3366,2,203,2,7,2,0,7,7,0,0,0,30.5,2,3,4,1
2018,3367,3,303,3,7,6,0,5,2,0,0,0,38.0,3,2,4,1
2018,3368,4,403,3,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3369,3,305,4,7,5,0,4,3,0,0,0,34.5,2,3,4,1
2018,3370,2,203,4,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3371,2,204,5,7,7,0,4,4,3,0,1,44.5,3,1,5,2
2018,3372,2,207,5,7,6,0,6,4,0,7,1,68.5,3,2,5,2
2018,3373,2,206,5,7,7,0,3,2,2,0,3,42.5,3,1,5,2
2018,3374,4,403,3,7,7,0,5,0,1,2,0,49.0,3,1,5,2
2018,3375,5,507,8,7,7,0,4,7,0,7,4,72.5,3,1,5,2
2018,3376,2,202,5,7,7,0,6,4,1,0,4,46.0,3,1,5,2
2018,3377,2,206,5,7,7,0,7,7,7,7,7,84.0,3,1,6,2
2018,3378,4,405,9,7,7,0,6,3,0,7,3,72.0,3,1,5,2
2018,3379,2,208,5,7,7,0,7,7,1,0,0,46.5,3,2,5,2
2018,3380,2,201,5,7,4,0,7,0,1,1,2,39.0,3,2,5,2
2018,3381,2,208,5,7,7,1,7,7,7,1,7,64.0,3,2,7,3
2018,3382,3,303,3,7,7,5,3,6,1,0,0,62.0,3,1,6,2
2018,3383,2,205,2,7,7,0,7,2,0,0,0,43.0,3,1,4,1
2018,3384,4,401,7,4,7,0,7,7,0,0,0,39.5,3,1,4,1
2018,3385,5,501,9,7,7,0,7,7,0,4,7,65.0,3,1,5,2
2018,3386,4,401,7,7,7,1,7,7,7,5,7,80.0,3,2,7,3
2018,3387,3,306,1,7,7,3,4,7,1,0,7,59.0,3,1,6,2
2018,3388,3,303,3,7,7,0,3,2,1,0,7,43.5,3,2,5,2
2018,3389,2,203,5,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3390,5,506,10,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3391,3,301,1,7,7,0,7,7,3,0,0,48.5,3,2,5,2
2018,3392,2,206,5,7,7,0,7,0,4,0,3,47.5,3,2,4,1
2018,3393,2,204,5,7,7,0,7,5,0,0,0,44.5,3,1,4,1
2018,3394,4,401,7,7,7,0,0,1,0,0,0,35.5,3,1,3,1
2018,3395,2,205,4,7,2,0,5,0,0,0,0,25.0,2,3,3,1
2018,3396,2,206,5,7,7,0,7,2,1,0,0,44.0,3,2,5,2
2018,3397,2,205,2,7,5,0,7,4,0,0,0,38.0,3,2,4,1
2018,3398,5,503,9,6,7,0,6,2,0,0,2,41.0,3,2,4,1
2018,3399,3,305,4,7,7,0,5,5,2,0,5,47.0,3,1,5,2
2018,3400,4,403,3,7,7,0,7,7,0,3,7,61.0,3,2,5,2
2018,3401,5,506,8,7,4,0,1,1,0,3,3,41.0,3,1,5,2
2018,3402,2,206,5,7,6,0,7,7,0,7,2,71.5,3,2,5,2
2018,3403,2,203,2,7,3,0,4,1,0,0,1,28.0,2,3,4,1
2018,3404,2,205,2,7,7,0,5,3,0,0,0,41.5,3,2,4,1
2018,3405,2,208,5,7,7,0,4,3,0,0,0,40.5,3,2,4,1
2018,3406,2,208,5,7,7,0,0,0,0,0,0,35.0,2,2,2,1
2018,3407,3,305,4,3,7,2,7,3,1,1,7,52.0,3,1,7,3
2018,3408,2,208,5,4,7,0,6,7,2,0,7,44.0,3,2,5,2
2018,3409,2,202,5,5,3,0,3,2,0,0,0,23.0,2,2,4,1
2018,3410,3,305,4,6,7,0,7,0,0,0,0,40.0,3,2,3,1
2018,3411,3,301,2,6,7,0,4,2,1,0,0,39.0,3,1,5,2
2018,3412,3,302,1,7,7,0,7,3,0,0,1,44.0,3,2,4,1
2018,3413,4,401,7,7,7,0,5,4,7,2,7,60.5,3,1,6,2
2018,3414,4,403,3,7,7,0,0,7,0,0,7,42.0,3,1,3,1
2018,3415,3,301,2,7,7,0,7,5,1,0,0,45.5,3,1,5,2
2018,3416,5,506,10,7,7,7,7,7,0,0,7,77.0,3,1,5,2
2018,3417,2,208,5,7,6,5,7,6,7,0,1,69.5,3,2,6,2
2018,3418,5,502,7,7,7,0,3,5,0,0,0,40.5,3,2,4,1
2018,3419,2,208,5,7,7,0,7,4,1,0,3,46.5,3,2,5,2
2018,3420,4,403,6,7,7,0,7,0,0,7,3,71.5,3,1,4,1
2018,3421,3,303,3,7,7,0,7,7,1,0,0,46.5,3,1,5,2
2018,3422,3,304,2,7,7,0,3,1,0,0,0,38.5,3,1,4,1
2018,3423,5,501,10,7,7,0,3,7,1,2,7,54.0,3,1,6,2
2018,3424,3,304,4,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,3425,4,404,3,7,7,2,5,3,0,0,7,53.0,3,1,5,2
2018,3426,4,402,4,7,7,2,6,5,5,0,0,56.5,3,1,6,2
2018,3427,3,302,1,7,3,0,6,3,0,0,3,32.0,2,3,4,1
2018,3428,4,402,4,7,5,0,3,0,0,0,0,32.0,2,2,3,1
2018,3429,3,303,3,7,6,0,3,2,0,0,2,37.0,3,1,4,1
2018,3430,3,301,4,7,5,0,7,5,0,0,0,38.5,3,2,4,1
2018,3431,4,404,3,7,7,0,4,3,2,0,0,42.5,3,1,5,2
2018,3432,2,208,5,7,7,0,7,7,4,0,0,49.5,3,3,5,2
2018,3433,2,204,5,7,7,0,7,7,7,7,0,80.5,3,1,6,2
2018,3434,3,301,2,7,5,0,7,2,0,0,2,38.0,3,1,4,1
2018,3435,2,204,4,7,7,0,6,6,0,0,7,47.5,3,2,4,1
2018,3436,3,307,1,7,6,2,4,3,7,0,0,52.5,3,2,6,2
2018,3437,4,404,6,7,7,0,3,0,0,0,0,38.0,3,2,3,1
2018,3438,3,307,1,7,6,0,4,4,0,0,7,41.5,3,1,4,1
2018,3439,4,403,3,7,7,0,7,2,2,0,0,45.0,3,1,5,2
2018,3440,2,207,4,7,6,0,7,3,0,0,0,40.5,3,1,4,1
2018,3441,3,301,1,7,7,2,4,0,0,0,7,50.5,3,1,4,1
2018,3442,2,205,4,7,7,2,4,3,0,0,0,48.5,3,2,5,2
2018,3443,2,202,5,7,2,0,0,3,3,0,0,24.5,2,3,4,1
2018,3444,3,305,4,7,3,0,3,0,0,0,0,26.0,2,3,3,1
2018,3445,2,204,4,7,7,0,4,3,7,0,1,48.0,3,2,5,2
2018,3446,2,205,4,7,5,0,0,2,0,0,0,30.0,2,3,3,1
2018,3447,2,204,5,7,7,0,7,7,7,0,0,52.5,3,2,5,2
2018,3448,2,202,5,7,3,0,7,7,4,0,0,37.5,3,2,5,2
2018,3449,2,205,4,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,3450,4,404,6,7,7,0,7,4,0,0,0,44.0,3,2,4,1
2018,3451,5,502,7,7,7,1,4,1,0,0,0,43.5,3,2,5,2
2018,3452,5,507,8,7,7,0,7,0,0,7,3,71.5,3,2,4,1
2018,3453,4,403,3,7,7,0,7,2,0,0,0,43.0,3,2,4,1
2018,3454,2,207,4,7,7,0,7,2,7,7,0,78.0,3,1,6,2
2018,3455,2,203,4,7,7,0,7,7,0,0,2,46.5,3,1,4,1
2018,3456,2,205,4,7,7,0,7,3,0,0,2,44.5,3,1,4,1
2018,3457,2,208,5,7,7,0,7,7,5,0,4,52.5,3,2,5,2
2018,3458,5,505,12,3,7,0,7,5,0,0,7,40.0,3,1,4,1
2018,3459,3,306,1,3,2,0,7,7,0,2,7,34.0,2,2,5,2
2018,3460,5,506,10,3,7,0,7,0,2,0,5,38.5,3,1,4,1
2018,3461,4,404,6,3,7,0,7,3,0,0,1,36.0,3,1,4,1
2018,3462,2,208,5,4,7,1,7,6,2,1,3,50.5,3,2,7,3
2018,3463,2,206,5,4,7,0,7,7,3,0,7,46.0,3,1,5,2
2018,3464,3,306,1,4,7,0,3,7,0,0,7,39.0,3,1,4,1
2018,3465,4,404,6,4,7,0,4,7,0,0,7,40.0,3,2,4,1
2018,3466,2,207,4,4,5,0,3,2,0,0,0,27.0,2,3,4,1
2018,3467,3,305,4,4,7,0,4,0,0,0,0,33.0,2,3,3,1
2018,3468,3,302,2,4,3,0,4,0,0,0,0,21.0,1,3,3,1
2018,3469,5,503,7,4,7,0,4,0,0,7,1,61.5,3,1,4,1
2018,3470,4,405,7,5,7,0,3,3,0,2,2,44.5,3,1,5,2
2018,3471,3,306,1,5,7,1,7,7,1,0,4,48.5,3,1,6,2
2018,3472,5,507,8,5,7,2,6,5,2,7,5,80.0,3,1,7,3
2018,3473,3,301,2,5,4,0,3,3,0,0,0,26.5,2,3,4,1
2018,3474,2,208,5,5,7,0,7,7,1,1,7,50.0,3,1,6,2
2018,3475,3,301,4,5,6,0,4,3,0,0,5,36.0,3,2,4,1
2018,3476,3,306,1,6,4,2,7,7,2,0,2,45.5,3,1,6,2
2018,3477,2,202,5,6,7,3,7,7,3,0,7,62.0,3,1,6,2
2018,3478,2,203,2,6,4,0,7,5,0,0,5,36.0,3,2,4,1
2018,3479,2,205,2,6,6,0,3,7,0,0,5,39.0,3,1,4,1
2018,3480,2,207,5,6,7,0,4,4,3,5,7,65.5,3,2,6,2
2018,3481,3,305,4,7,7,3,7,7,3,7,7,92.0,3,1,7,3
2018,3482,4,405,7,7,7,2,7,7,2,2,3,65.0,3,1,7,3
2018,3483,4,403,6,7,7,3,7,7,7,7,7,96.0,3,1,7,3
2018,3484,2,208,5,7,7,4,7,7,5,7,7,98.0,3,1,7,3
2018,3485,3,305,4,7,7,0,7,3,0,2,5,54.0,3,2,5,2
2018,3486,3,306,1,7,7,1,7,7,3,0,6,55.5,3,1,6,2
2018,3487,4,403,6,7,7,0,7,7,7,7,2,81.5,3,1,6,2
2018,3488,3,307,1,7,7,3,6,6,3,0,7,62.5,3,1,6,2
2018,3489,2,204,5,7,7,0,7,7,4,0,7,53.0,3,1,5,2
2018,3490,4,403,3,7,7,0,6,7,0,7,7,76.0,3,1,5,2
2018,3491,2,206,5,7,7,2,7,7,2,2,7,67.0,3,2,7,3
2018,3492,4,405,7,7,7,1,7,7,0,0,7,53.0,3,1,5,2
2018,3493,2,204,4,7,7,3,7,7,4,0,7,65.0,3,1,6,2
2018,3494,2,208,5,7,7,0,7,3,1,0,0,44.5,3,2,5,2
2018,3495,1,103,0,7,7,0,7,7,4,0,7,53.0,3,1,5,2
2018,3496,2,201,5,7,7,0,7,7,2,2,7,59.0,3,1,6,2
2018,3497,4,402,6,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3498,4,402,6,7,7,3,7,5,0,7,7,88.0,3,1,6,2
2018,3499,4,405,7,7,7,0,7,7,7,0,7,56.0,3,1,5,2
2018,3500,3,307,1,7,2,4,4,7,2,7,7,77.0,3,1,7,3
2018,3501,3,306,1,7,5,3,7,7,3,0,5,57.0,3,1,6,2
2018,3502,2,202,5,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3503,5,501,10,7,7,0,4,7,2,2,4,54.5,3,1,6,2
2018,3504,2,208,5,7,7,0,7,7,5,0,7,54.0,3,1,5,2
2018,3505,5,506,10,7,4,1,7,7,4,0,7,48.0,3,1,6,2
2018,3506,4,404,6,7,7,0,4,3,5,7,3,75.0,3,1,6,2
2018,3507,4,405,7,7,7,0,7,5,1,3,7,61.0,3,1,6,2
2018,3508,2,206,5,7,7,0,7,7,3,7,7,80.0,3,1,6,2
2018,3509,4,402,4,7,7,0,7,6,0,3,3,58.5,3,1,5,2
2018,3510,3,302,1,7,3,1,3,7,1,7,2,63.5,3,1,7,3
2018,3511,4,402,4,7,7,1,7,3,0,0,7,51.0,3,1,5,2
2018,3512,4,402,4,7,7,2,7,7,2,2,4,65.5,3,1,7,3
2018,3513,5,507,8,7,7,2,7,0,7,0,6,60.0,3,1,5,2
2018,3514,3,307,1,7,7,1,4,7,2,0,4,50.5,3,2,6,2
2018,3515,2,203,4,7,7,3,3,7,0,7,1,82.0,3,1,6,2
2018,3516,3,306,1,7,6,2,6,7,4,3,6,68.5,3,1,7,3
2018,3517,2,208,5,7,7,0,0,5,7,2,7,56.0,3,2,5,2
2018,3518,2,207,4,7,7,0,7,7,3,0,3,50.0,3,1,5,2
2018,3519,2,206,5,7,7,0,7,7,7,7,1,81.0,3,1,6,2
2018,3520,2,205,4,7,7,1,7,7,5,7,7,86.0,3,1,7,3
2018,3521,3,307,1,7,7,1,7,3,1,7,4,78.5,3,1,7,3
2018,3522,5,503,9,7,7,2,7,7,1,3,7,70.0,3,1,7,3
2018,3523,2,201,5,7,7,1,7,7,0,1,7,57.0,3,1,6,2
2018,3524,3,307,1,7,7,0,7,7,1,0,7,50.0,3,1,5,2
2018,3525,3,307,1,7,7,0,7,7,7,0,7,56.0,3,1,5,2
