year,hhid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,o_fcs
2018,uuid:6989c3bf-42a1-4279-a43c-67b347ecfc9f,2,206,5,7,6,0,7,4,2,3,0,55.0
2018,uuid:40406dde-4e31-40e8-9682-24f7ab320992,5,505,10,7,5,0,7,7,0,0,0,39.5
2018,uuid:604a6e83-b498-4bf1-894d-1f3afa19dcec,3,303,3,7,1,0,1,1,0,0,0,18.5
2018,uuid:c4f73cb4-bbd2-47e0-975c-467d1c0ab1a7,2,206,5,7,4,0,7,7,7,2,3,53.0
2018,uuid:5f9a779b-74e6-407b-8370-9e3ccf4007a3,4,404,6,7,7,0,4,0,0,0,0,39.0
2018,uuid:e0130c0a-db47-417e-9a62-331199a6f449,5,505,12,7,7,0,7,2,0,0,0,43.0
2018,uuid:69f3b66a-827e-45b9-96c4-0256ca46be9a,2,202,5,7,7,0,7,5,0,0,0,44.5
2018,uuid:c0350f69-919a-4f42-8291-2d8fe97137f7,5,507,8,7,5,0,7,3,3,0,7,44.0
2018,uuid:a81ccfff-c6d4-4e86-ac2c-65d67650ace0,3,303,3,7,7,0,7,3,0,0,0,43.5
2018,uuid:5dc6ff01-844f-42d0-8791-dfbd32eb8fc6,2,202,5,7,2,0,5,1,0,0,0,25.5
2018,uuid:3db34d71-9738-4964-9b5d-44769f2ded89,3,301,4,7,4,0,3,0,0,0,0,29.0
2018,uuid:11b51858-27dc-48ea-a9e2-a81885c6296e,3,305,4,7,2,0,3,0,0,0,0,23.0
2018,uuid:fed3017d-955f-4db9-8e88-391144c1a77e,3,303,3,7,4,0,1,2,0,0,1,28.5
2018,uuid:30304e13-5289-4255-930b-1a7033a63fa1,3,302,1,7,5,0,7,0,0,0,0,36.0
2018,uuid:31f6ef55-d555-4086-8c3c-13961d984d19,3,305,4,7,3,0,4,1,2,0,1,30.0
2018,uuid:d4804fa6-4e16-4c5d-b378-52eab5b2aa6b,5,505,10,7,2,0,7,3,0,0,0,28.5
2018,uuid:92a46f38-132f-4978-a1dd-d461d1861791,2,207,5,7,4,0,7,4,0,0,0,35.0
2018,uuid:c9342690-436e-4930-bcd2-630d8db751e6,3,307,1,7,7,3,7,7,1,0,0,58.5
2018,uuid:a8f39f89-e616-4499-85ec-fca9096d4ca4,5,502,11,7,7,0,7,7,1,0,0,46.5
2018,uuid:98dfec2f-01e0-45b1-bf26-90491ef9dc5a,5,501,10,7,7,0,6,7,2,0,0,46.5
2018,uuid:d87ad34b-679d-4a2c-b08d-7e134b1c3bbc,3,305,4,7,4,0,4,0,0,0,0,30.0
2018,uuid:1b555397-9862-4f0a-9225-1f99584c56bc,2,204,4,7,4,0,5,0,0,0,0,31.0
2018,uuid:6c974691-0826-47f4-a156-9146ca25c620,3,307,1,7,0,0,7,2,0,0,0,22.0
2018,uuid:864f4d33-e786-48d0-b915-0bfa96e9f106,4,402,4,7,6,0,7,0,0,0,0,39.0
2018,uuid:625e6e43-6767-4f13-8e42-232a71e69fc2,3,304,2,7,4,0,7,3,0,0,0,34.5
2018,uuid:da5e408d-eb42-4e7e-be9f-d469a7d5af6c,3,304,2,7,5,0,3,1,0,0,2,33.5
2018,uuid:5a1b684d-7283-421d-981b-e9b2171ad0c0,4,401,7,7,7,0,4,4,0,0,0,41.0
2018,uuid:cf06958f-9b4c-4951-a9fd-0335e11627ae,3,304,3,7,7,0,7,0,0,0,3,43.5
2018,uuid:e9aa5169-174d-4f80-b589-0f5130e35c68,2,202,5,7,7,0,0,0,0,0,0,35.0
2018,uuid:7480f46c-f62b-4231-9c25-370c13cd7b49,3,302,1,7,5,0,6,3,0,0,0,36.5
2018,uuid:2f2f617e-3a5a-4a5e-9d6e-7358b04bbfe2,3,304,3,7,7,0,6,0,0,0,0,41.0
2018,uuid:400f4eb7-13cd-42ad-b0be-07b541347a64,3,301,1,7,5,0,3,3,0,0,0,33.5
2018,uuid:f955e235-bb7b-4244-bb63-c1fa9f0874db,2,205,4,7,7,0,6,7,0,0,4,46.5
2018,uuid:d80bf74d-03d5-4448-8c1a-4541fa8eef0e,5,501,9,7,3,0,7,2,0,2,2,40.0
2018,uuid:3aa51c97-9f3f-4c55-bcaa-701dbd809d97,4,402,4,7,7,0,4,4,1,0,2,43.0
2018,uuid:da4553b8-c374-41fd-8b6a-345e37d17f99,5,503,9,7,7,0,4,0,2,0,0,41.0
2018,uuid:c54c368f-fbb1-4112-b27a-7b0b6ddfe695,3,305,4,7,7,0,4,2,2,2,2,51.0
2018,uuid:2d0c9cdc-1e7c-47fb-abb1-96689beeb8e9,4,403,3,7,7,0,7,2,0,0,3,44.5
2018,uuid:b0135fb0-1dd0-40df-b05b-d74301808344,3,306,1,7,3,2,7,4,0,0,2,41.0
2018,uuid:fd128107-db08-4ca2-956c-bf836d34f6f7,2,202,5,7,4,0,7,4,0,0,0,35.0
2018,uuid:31234f30-e4df-40b9-9cc5-13ab8806dfd4,3,302,2,7,0,0,7,0,0,0,0,21.0
2018,uuid:6025d151-8a59-4e81-8f54-0f2dcb6e2129,4,404,3,7,7,0,7,0,0,0,0,42.0
2018,uuid:c1f6bbaf-315c-4f7a-a4e7-bc792b1c02e6,3,305,4,7,2,0,4,0,2,0,0,26.0
2018,uuid:da99b237-b417-4ced-8f10-d7fd49ba1f2e,3,303,3,7,3,0,6,3,0,0,0,30.5
2018,uuid:6608e94a-bad3-4aac-93a6-82029279f1c2,2,205,4,7,7,0,7,2,0,0,0,43.0
2018,uuid:b1d6dcb5-b594-4e69-8bd4-30212b8215ea,2,202,5,7,7,0,3,7,0,0,0,41.5
2018,uuid:64ad34fc-56d6-40ad-9e3b-e8fab0d2e09f,3,304,3,7,0,0,0,0,0,0,0,14.0
2018,uuid:41e5a93c-12f1-45ee-a682-025516d8e9f3,3,304,4,7,7,0,0,0,2,0,0,37.0
2018,uuid:2803de60-8c2e-4491-a324-a24842fa0ef8,2,204,5,7,7,0,4,7,0,0,0,42.5
2018,uuid:f22bb97e-51ed-4375-a9cd-08ec50c80843,2,204,5,7,7,0,0,0,0,0,7,38.5
2018,uuid:5488a6fe-1a31-47f3-baf3-cbd360f9da13,2,207,4,7,6,2,4,2,0,0,5,47.5
2018,uuid:0f291d3c-22e5-43b3-a012-7c824b24f366,3,301,4,7,7,0,7,4,0,0,0,44.0
2018,uuid:7a9b0910-a484-4e14-8079-d91e8c1cddd7,4,403,3,7,7,0,4,0,3,0,0,42.0
2018,uuid:01f9d18b-e601-42c5-903c-32f12c15dfba,2,207,5,7,7,0,7,2,0,0,0,43.0
2018,uuid:4cd44746-07de-4191-b3d1-42d3875325de,2,203,5,7,1,0,6,2,0,0,0,24.0
2018,uuid:c8bb1e1b-fb68-4f8a-90f6-fadfd1d0bc2e,3,305,2,7,2,0,3,0,0,0,0,23.0
2018,uuid:70d7592d-4556-444e-8014-dc691a2db485,3,305,4,7,2,0,4,2,0,0,0,25.0
2018,uuid:ca0a9c68-4dd1-4c3a-b57c-c45bde4a747f,5,505,10,7,4,0,7,0,0,0,7,36.5
2018,uuid:3ea3241c-03f0-4ed2-a1dd-03120f8014c7,5,505,10,7,3,0,4,2,0,0,0,28.0
2018,uuid:e10dd427-159f-4510-b00a-01cd115c361a,3,305,4,7,1,0,4,0,0,0,2,22.0
2018,uuid:b2205acd-6e5b-4455-a399-fe89f7110d94,2,205,4,7,7,0,6,2,1,0,3,44.5
2018,uuid:246ac864-a3ad-4718-9c30-da8671c74666,4,404,3,7,6,0,5,0,0,0,0,37.0
2018,uuid:964fbd50-fbc2-4f98-9b95-f46defcb9a78,2,202,5,7,2,0,7,0,0,0,0,27.0
2018,uuid:df0f120d-945b-4122-b4a6-eba32e073dc0,3,305,4,7,3,0,3,2,0,0,0,27.0
2018,uuid:0028d9fc-16bc-42fd-8b8c-2ed331b64954,4,402,4,7,3,0,7,0,0,0,0,30.0
2018,uuid:a632aea1-24ed-4ba5-b744-7470e4f05e0e,2,202,5,7,4,0,3,0,0,0,0,29.0
2018,uuid:0dbca347-1e92-4546-bfbe-db9b391fdb7e,5,501,10,7,7,0,5,7,0,0,7,47.0
2018,uuid:7bddbbc7-b822-4ae4-acf1-4381f3ce5837,4,401,7,7,7,0,0,0,0,2,5,45.5
2018,uuid:dbc69100-85e9-4d36-a004-d7f8d69388b8,1,101,0,7,7,2,6,7,2,3,7,70.0
2018,uuid:acd5dc53-65a4-4c44-aa2a-045c7654808b,3,304,3,7,7,0,6,4,0,2,3,52.5
2018,uuid:e78f48a1-3a31-4035-8134-7b8cb262a10a,1,101,0,7,7,0,7,7,7,7,7,84.0
2018,uuid:87356611-c695-4e51-9bce-ea9106a71a79,4,404,6,7,7,1,7,7,7,0,7,60.0
2018,uuid:34151370-feb1-4891-aa99-15004dccf495,3,303,3,7,7,0,5,3,7,3,4,62.5
2018,uuid:219c28f6-7559-48ee-8081-db0e179f508e,5,502,11,7,7,0,1,7,2,1,0,45.5
2018,uuid:58f474cb-cd94-4707-b0af-379c860d9db3,2,204,5,7,7,7,7,7,1,0,7,78.0
2018,uuid:1ad41b9f-4625-43e4-95d8-54571446e9f6,3,305,4,7,7,0,4,7,2,0,2,45.5
2018,uuid:03965dd7-991a-4919-9b6c-86776b9a6385,4,403,3,7,7,0,7,1,2,0,0,44.5
2018,uuid:0c1adcc9-794f-4416-9c6f-674ef392b5db,2,202,5,7,7,0,7,7,3,0,0,48.5
2018,uuid:a81e6874-05a6-4fe2-9e9b-190aa8126323,3,303,3,7,7,0,0,7,0,0,0,38.5
2018,uuid:e26ba220-2b7e-40f7-bb0d-08d4f12beee1,2,202,5,7,5,0,7,5,0,0,0,38.5
2018,uuid:e368de8f-22df-4bfd-8bbc-6c659b6fb6fa,5,506,10,7,7,1,4,4,0,0,2,46.0
2018,uuid:4193ef32-390d-496d-8f95-1b9640317723,3,303,3,7,2,0,4,5,0,0,1,27.0
2018,uuid:b10a999e-03a4-4a74-9fa3-654cf2e68b8b,3,303,3,7,7,0,4,4,0,2,2,50.0
2018,uuid:81a8f6b0-3f45-41bb-b198-c62adfbf079a,5,503,9,7,7,1,7,3,1,7,7,80.0
2018,uuid:8052f38e-981d-4651-9709-1150d59a3f1f,2,205,2,7,4,0,4,2,0,0,0,31.0
2018,uuid:243c5fc9-c52a-4678-a459-ded3537e9ece,3,304,4,7,7,0,7,0,0,0,0,42.0
2018,uuid:e4ec0f27-d7cf-46cd-9072-078f6b8a85f9,1,102,4,7,5,0,0,0,0,0,3,30.5
2018,uuid:1186d8de-1691-41a0-8633-d2c6680c56d2,5,501,9,7,7,1,7,7,0,0,7,53.0
2018,uuid:cbc0bd82-55b8-4c41-bf75-b94208f216e6,1,103,0,7,3,0,7,7,0,0,0,33.5
2018,uuid:f5cb8b12-db5c-46f5-8da3-62ea7743dc77,2,202,5,7,0,0,0,0,0,0,7,17.5
2018,uuid:ea66eb13-17c7-451b-94e9-b4b6c738093a,3,306,1,7,1,0,7,6,0,0,1,27.5
2018,uuid:c8b6c0f7-0825-4227-af4f-f2aad734cf30,3,301,4,7,5,0,4,2,0,0,0,34.0
2018,uuid:92afbd33-6f5e-4a1c-88c4-34d4601038f5,2,206,5,7,4,2,6,7,2,0,3,47.0
2018,uuid:bd569e98-53ac-4fa0-b3d6-2ade456a72fe,2,206,5,7,5,0,7,7,2,0,3,43.0
2018,uuid:381d32e9-0acb-4421-b9b6-d80205871ac5,2,202,5,7,7,0,7,7,0,0,0,45.5
2018,uuid:a322a268-e0b9-405a-88e8-530e723d0cc5,2,208,5,7,7,0,1,7,1,2,7,52.0
2018,uuid:fb50b07b-aab1-42f9-93ec-90713e23fd58,5,505,12,7,5,0,1,4,0,0,3,33.5
2018,uuid:79e5e06c-fa4c-4744-b5a2-8c8e075214fc,4,403,3,7,5,0,6,1,0,0,0,35.5
2018,uuid:34cd17f1-05a0-4ec3-92ac-7199de43106f,3,301,2,7,5,0,4,3,0,0,0,34.5
2018,uuid:1791d303-aa95-4a30-912b-0fb1fa46761b,2,202,5,7,7,0,4,2,0,0,0,40.0
2018,uuid:c8d24013-927c-4991-806b-1146a75a2e0d,3,303,3,7,4,0,4,2,0,0,2,32.0
2018,uuid:3ef1f224-62a0-454b-b9bc-6221f90ace6f,2,207,5,7,7,0,7,3,2,0,3,47.0
2018,uuid:37cc59b3-5a87-4604-9f87-9051b60b711d,3,303,3,7,7,0,6,4,3,0,4,48.0
2018,uuid:1fbe9a07-b8ca-40f0-8330-63b38b070295,5,502,11,7,7,0,7,2,0,0,0,43.0
2018,uuid:90d51c12-a581-4470-8eea-b68707314d3a,2,205,4,7,7,0,4,7,0,0,0,42.5
2018,uuid:6f00230b-2396-4dba-8c6d-964a14bbc1e1,2,202,5,7,0,0,4,1,0,0,0,18.5
2018,uuid:ba716ab2-556c-4cf9-ad80-51f8e33a7e85,5,506,10,1,3,0,7,0,0,0,4,20.0
2018,uuid:a34e8176-9150-46b6-a9f2-a9f122b89017,2,207,4,4,5,2,3,2,0,0,0,35.0
2018,uuid:47e88b8a-f236-4082-b924-27fc8e25d0f8,4,405,7,4,7,0,7,3,0,0,2,38.5
2018,uuid:c4fff76b-57ed-4636-94ac-e66a74fa176a,2,208,5,4,3,0,6,7,0,1,6,33.5
2018,uuid:c2f331e0-2d65-43b6-8462-85fe7d7d27b9,4,404,6,4,4,0,3,3,2,0,2,27.5
2018,uuid:ba998f74-f511-4de9-8a79-5d297c4869f9,2,208,5,5,2,0,7,7,0,0,3,28.0
2018,uuid:bfab2b17-6f50-4fc5-89be-e89272560c1b,2,208,5,5,2,0,7,7,2,0,3,30.0
2018,uuid:a080c83f-d6fb-4072-b852-c72447ba2738,4,405,7,5,3,0,1,2,0,0,0,21.0
2018,uuid:f831b35a-11d5-4b88-848b-17f05c35f125,4,401,7,6,3,0,4,0,0,0,0,25.0
2018,uuid:d6b71f6c-fb66-433b-b63f-009d3b642542,2,205,4,6,5,0,4,2,1,1,0,37.0
2018,uuid:790ac636-5fe0-4522-aceb-316ff7976a01,3,301,1,6,6,0,4,0,0,2,3,43.5
2018,uuid:bc7dd001-8b78-4069-a23a-87f15f7d1f5e,4,401,7,6,6,0,3,2,0,0,2,35.0
2018,uuid:8cc6278d-669b-4d20-8506-081b1e472ff2,3,301,1,6,3,0,3,0,0,0,0,24.0
2018,uuid:a8f6c440-03d8-48a3-93b1-57cff8ed38d3,5,504,10,6,3,0,7,3,1,0,3,32.0
2018,uuid:f02d9045-5c30-4473-b60b-280355804d3a,5,503,9,6,6,0,7,0,2,0,0,39.0
2018,uuid:3027be7f-b492-41de-b16f-6b44f6883172,2,208,5,7,7,6,5,7,3,3,7,86.0
2018,uuid:37d3621b-df23-4fc7-8fb5-8ae3d0a6f23e,2,206,5,7,7,1,5,3,0,0,0,45.5
2018,uuid:4cd3d75d-c2c3-4509-b483-dc167226f14b,4,402,4,7,7,0,3,7,0,0,0,41.5
2018,uuid:ddc5309e-2989-4230-8e4b-ea5971f2b25b,4,405,7,7,7,0,4,3,0,3,2,53.5
2018,uuid:c83845e1-c67f-4725-bf2d-8fe61b81281e,3,307,1,7,7,1,7,5,5,0,0,53.5
2018,uuid:8b5666e1-e028-458f-aea0-a16a40349bf7,4,405,7,7,7,0,7,3,0,0,0,43.5
2018,uuid:57bbb8cf-4c14-4ca0-943f-1f55c5a085a3,3,303,3,7,7,0,7,4,2,4,1,62.5
2018,uuid:28244421-a777-4694-9b64-a4b102aed075,3,301,1,7,5,2,4,2,0,0,3,43.5
2018,uuid:6a971c41-c967-4f41-a144-3d9d81758cf7,2,207,5,7,5,1,4,7,0,0,0,40.5
2018,uuid:c94792f6-3cca-443c-82cf-80181b0e6160,5,506,10,7,3,0,7,7,0,0,2,34.5
2018,uuid:a0e3b10d-aea3-4918-94ae-1431f5748a4d,3,305,4,7,7,0,5,0,0,0,0,40.0
2018,uuid:e5a81ef4-2de4-4dec-afd8-194ff9bc990b,2,205,4,7,5,0,5,5,0,0,0,36.5
2018,uuid:4486080a-2cdf-4f84-b877-1426188675f7,3,301,2,7,7,0,4,0,0,0,2,40.0
2018,uuid:f65e8521-97a4-454d-a9bd-b8109d9d82f9,2,201,5,7,5,0,4,7,1,7,3,67.0
2018,uuid:b05ac99b-164b-4bae-baf1-4e2426280b66,3,306,1,7,3,0,7,7,0,0,7,37.0
2018,uuid:79248236-8dbe-4ac0-bc59-41567a7bb4cd,2,207,5,7,7,0,0,0,0,0,3,36.5
2018,uuid:9aac8d37-d357-4ad1-a805-fafd52cb4779,5,505,10,7,3,0,3,2,0,0,0,27.0
2018,uuid:bb589407-d084-42ae-94fc-2d8754bcaeb3,5,506,10,7,7,0,3,3,0,1,2,44.5
2018,uuid:93e425db-4492-425d-bd3a-c066f7d1ccc7,5,502,11,7,7,0,7,2,3,0,4,48.0
2018,uuid:2d2d7fa0-5ba5-4eb1-9591-266669303ca4,2,202,5,7,3,0,7,3,0,0,0,31.5
2018,uuid:98571128-b259-4147-bf79-20fb5c585752,5,506,10,7,7,0,5,6,0,0,0,43.0
2018,uuid:86ce0533-4480-4689-ab4b-7d266cfcdfd0,5,503,9,7,6,0,7,0,3,4,0,58.0
2018,uuid:05b968a2-c755-48e8-8565-633b7bfc3f3d,3,301,2,7,7,0,3,7,3,3,0,56.5
2018,uuid:924daba4-182c-43c3-9e26-381b5187f273,4,405,7,7,7,0,5,7,0,0,0,43.5
2018,uuid:938fa2f9-6b0c-44ff-a92e-2e3f52f21cb2,3,305,4,7,3,0,4,2,0,0,0,28.0
2018,uuid:6639d37d-0c14-4ef0-8417-888480cf7002,2,208,5,7,3,0,7,3,0,6,7,59.0
2018,uuid:7a1e08f3-127e-482a-b40b-8f0c707be88b,3,305,4,7,5,0,3,2,0,0,0,33.0
2018,uuid:50eca578-5a66-47f1-ab45-46cfb2306be5,2,203,2,7,7,0,6,0,0,0,0,41.0
2018,uuid:7afa9aa9-2603-4773-9773-68905e10bffe,3,304,3,7,1,0,7,3,0,0,2,26.5
2018,uuid:ccafcb08-e39a-44fc-b810-0c0b5588e41c,2,205,2,7,7,0,7,3,0,0,0,43.5
2018,uuid:4c39ce72-de96-4da4-99f4-3f9dfdadbcdc,4,404,6,7,0,0,7,1,0,0,0,21.5
2018,uuid:beaa44d9-092e-44cd-bfc0-ac0862adc0e2,2,207,5,7,6,0,6,3,0,0,0,39.5
2018,uuid:d1540f0a-6177-420d-a9f2-691036df042a,3,305,4,7,5,0,7,7,0,0,0,39.5
2018,uuid:5e6ba109-7eb8-4cb2-8134-037704e71f0e,3,306,1,0,3,3,7,7,0,0,0,31.5
2018,uuid:57c68b6a-42d7-4133-be0d-c6eb755ff6f2,3,302,2,0,0,0,0,0,0,0,0,0.0
2018,uuid:b6fedfde-6f43-4dbe-ae3f-6bdf24f6e962,2,203,4,0,5,0,0,0,0,5,0,35.0
2018,uuid:b39b6854-33e8-4147-a07f-111447c69bd2,4,403,3,0,7,0,0,2,2,0,0,24.0
2018,uuid:1957ab8c-53db-4523-a825-33b4620b2821,5,504,10,1,7,0,7,7,0,0,3,35.0
2018,uuid:d714a143-e04f-4d68-b5db-9756ee4fe195,2,208,5,1,2,0,7,0,3,0,2,19.0
2018,uuid:6295be2f-6de1-4e6e-8dec-01770b15681e,5,501,10,1,4,0,1,3,0,0,0,16.5
2018,uuid:5f448a82-85ba-4ace-966f-7121355b2f17,3,302,1,1,1,0,3,1,0,0,0,8.5
2018,uuid:ea9af3a6-0110-4a76-b78e-6e27ef49603a,3,301,4,1,4,0,0,3,0,0,0,15.5
2018,uuid:6d801351-0d72-405c-b40f-cd03cfecfe65,2,206,5,1,5,0,7,6,0,0,7,30.5
2018,uuid:f1c60dec-a224-4a35-9a19-d46df2d92116,2,208,5,2,6,0,7,7,0,2,3,42.0
2018,uuid:21fad072-6185-419a-8e28-c6d84b7d6132,5,505,12,3,6,1,5,6,2,0,7,41.5
2018,uuid:a37a307a-5c82-423a-bb5b-0de3652582a3,4,404,3,3,7,1,3,7,0,0,7,41.0
2018,uuid:c767c308-231b-4fa9-afe3-fc1a8d136764,5,502,11,3,7,0,0,0,0,7,0,55.0
2018,uuid:d76c05d3-a139-413e-8fcd-4054b974e26e,5,504,10,3,7,0,7,7,1,1,7,46.0
2018,uuid:bf0fd66b-936d-47a1-bc18-e3f9e021d640,2,208,5,3,5,3,5,2,1,0,0,40.0
2018,uuid:f07807d2-d935-430d-9775-58376f82587d,4,405,7,3,3,0,1,0,0,0,0,16.0
2018,uuid:66d2363a-ceed-46dc-8ad2-b09657987bcc,5,504,11,3,3,0,3,3,0,0,1,20.0
2018,uuid:2cf47427-c621-4c65-9524-cc2e9065ceac,3,302,1,3,1,0,6,5,0,0,0,17.5
2018,uuid:b866dfce-0912-4d7b-901b-917bf01872d8,2,205,4,3,7,0,0,2,0,5,0,48.0
2018,uuid:f2e706be-2a6e-4647-aabc-4b878e431ef6,4,404,3,3,3,0,4,2,0,0,1,20.5
2018,uuid:9e90b84e-d1a2-4e1d-be36-746a55c87479,3,302,2,3,7,0,5,2,0,0,0,33.0
2018,uuid:4a9f2434-3cd2-430a-8459-fa93d0953b11,5,503,7,3,7,3,7,7,7,0,7,60.0
2018,uuid:426e55f6-10de-45ea-b724-a6d071baaf10,5,501,10,3,7,0,0,2,0,0,7,31.5
2018,uuid:2702d11e-f14e-44a7-8969-a40601a426a8,3,301,1,3,5,0,7,0,0,0,0,28.0
2018,uuid:9f849f8c-e3e5-4576-b6a6-065500e16c26,4,405,7,3,4,0,1,5,0,0,0,21.5
2018,uuid:86476c79-ab6c-4dab-ad12-36512d6e576f,4,401,7,4,7,3,4,7,0,0,3,50.0
2018,uuid:c0557774-8762-465e-8381-b9e0ffd7121d,2,208,5,4,7,0,7,7,2,3,5,56.0
2018,uuid:ba77da8f-610b-4e3f-bd44-5350fa55ca87,3,302,1,4,2,0,7,4,0,0,0,23.0
2018,uuid:00d2f804-4c30-4e29-a7a7-4074427f0a79,5,504,11,4,5,0,7,7,3,7,0,64.5
2018,uuid:034dcbb1-0734-4279-ad5d-bbccfb2124e5,5,506,10,4,5,1,5,5,4,3,7,54.0
2018,uuid:b7294312-d400-4539-83da-384425402245,2,207,5,4,2,1,4,7,0,0,1,26.0
2018,uuid:ace140f1-5bb0-42d7-b4de-3bfd830b7f07,3,304,4,4,7,0,7,7,0,0,7,43.0
2018,uuid:b09e7403-9cb1-4b2a-a1ab-1638039c1b44,2,207,4,4,7,2,7,3,2,0,1,48.0
2018,uuid:08a01df9-0b6c-47b5-8fc8-6213d9504fbc,2,208,5,4,7,0,7,2,0,0,0,37.0
2018,uuid:2cf061f2-550a-437c-99d1-3a26e2e7a3fc,3,302,1,4,5,0,5,3,0,3,0,41.5
2018,uuid:3d479ed6-6ae6-445e-9c3c-8adba071d3d2,4,401,7,4,1,0,3,3,0,0,2,16.5
2018,uuid:4b315bce-9f53-42a8-8179-e44b9fd94f79,5,501,10,4,7,1,7,7,2,0,7,49.0
2018,uuid:95d0348b-5eae-41a0-859f-d6914fa42ce8,5,505,12,4,7,0,7,2,0,0,4,39.0
2018,uuid:533bfe11-f7a7-4ff0-8ffa-4707a2e72a54,4,401,7,4,7,0,4,7,1,0,0,37.5
2018,uuid:fc6a8617-6d6d-437c-9009-dea82b78709b,5,504,11,4,1,0,7,3,0,0,0,19.5
2018,uuid:aeca919a-8d03-413f-be9b-cf73d2c2f9e6,4,405,7,4,7,0,5,5,3,7,7,71.0
2018,uuid:3c6d614b-8178-446d-a828-c532356164a4,2,208,5,4,5,0,0,2,0,0,7,27.5
2018,uuid:ace6862b-e916-4059-ba7c-a77eeb2d4969,2,208,5,4,7,0,3,4,2,3,2,49.0
2018,uuid:8143d9ea-9e1b-4179-8130-dbbc0d96ed9c,3,302,1,4,6,0,3,6,0,0,0,32.0
2018,uuid:107068f8-bac6-497b-acb0-92c17a2cca96,2,206,5,4,7,0,7,7,5,0,3,46.0
2018,uuid:3ea631e4-707e-4fec-8a55-c65a5dc80d67,2,206,5,4,7,0,7,4,2,0,2,41.0
2018,uuid:36f1ee00-940b-47d3-8032-03eee04b23bb,4,404,6,4,7,0,4,0,0,0,0,33.0
2018,uuid:feb3284d-8340-4469-ae0f-066e671484c5,3,306,1,4,0,0,0,0,0,0,0,8.0
2018,uuid:f108b7f1-3b82-4cd6-a682-4d75698f25ad,3,306,1,4,2,0,5,7,0,0,1,23.0
2018,uuid:8d034754-5e1d-4236-a1d7-18ac1ded816f,5,506,10,4,7,0,7,4,0,0,5,40.5
2018,uuid:6a3874c6-3bba-4672-b280-7cebf842637f,4,404,3,4,6,0,7,1,0,0,2,34.5
2018,uuid:53cfdf94-b974-437e-b648-d2cb83f42df6,4,404,6,4,7,0,7,3,3,2,0,48.5
2018,uuid:be333d8d-0fbe-40a3-88e4-791014b26685,4,401,7,4,7,1,3,7,3,0,3,44.0
2018,uuid:504deace-2f04-401e-b301-718fc0625d00,3,301,1,4,1,1,7,2,0,0,0,23.0
2018,uuid:72e87b95-faf5-4bec-afc6-9dbcb3e599b2,5,504,10,4,5,0,3,2,0,0,0,27.0
2018,uuid:e6d02d29-019d-4afc-81e3-5072b96238c4,3,303,1,4,7,0,6,2,0,0,0,36.0
2018,uuid:f258e4d5-0cb0-44b0-8da9-7afbbdd7f253,5,503,9,4,3,0,0,0,0,7,7,48.5
2018,uuid:e83709e4-47df-4bf4-9d79-db8c6b9c46ec,4,404,6,4,4,0,4,0,0,0,1,24.5
2018,uuid:31f260d5-4a22-4e92-8e61-51446f4e9df1,4,404,6,4,7,0,4,1,0,0,0,33.5
2018,uuid:1a9050c0-79ae-4a30-b5f6-3a8c300a7533,2,208,5,4,4,0,0,0,0,0,2,21.0
2018,uuid:c2226b86-bbdb-47cb-9d08-5a23f654cdc0,4,404,6,4,3,0,3,0,0,0,0,20.0
2018,uuid:411eb549-2653-4fd6-84fe-7d9df612840c,2,208,5,4,1,0,0,0,0,0,0,11.0
2018,uuid:262b4051-b6d3-4a73-85f8-aa6818b612b5,4,405,7,4,7,0,4,0,0,3,0,45.0
2018,uuid:d40296d6-2647-4b31-a2c8-c82b4632a6f0,2,206,5,4,4,0,3,2,0,0,0,24.0
2018,uuid:4865c19b-49f5-4fcd-81c3-8d747c6244fc,2,204,5,4,7,0,5,2,0,0,0,35.0
2018,uuid:cc79c272-f48b-49e7-8538-9dac51243fad,5,501,10,4,7,0,3,4,0,0,7,37.5
2018,uuid:dbb8fba6-e147-45c2-ae03-23d6bb18249e,4,401,7,4,7,0,7,4,0,0,0,38.0
2018,uuid:18fb0e5c-7595-48cb-a48b-8d5efdff4dff,4,404,6,4,1,0,4,0,0,0,0,15.0
2018,uuid:45b2d111-2209-4e9c-bbb9-7075e0489e18,2,208,5,4,4,0,7,3,1,6,0,53.5
2018,uuid:dc4e9c91-568a-4ad8-8483-946e0ef58bfa,3,305,4,4,2,0,4,0,0,0,0,18.0
2018,uuid:cb48f702-162b-4f6e-8619-3e4f7c7bbb30,4,405,7,4,7,0,4,0,0,0,0,33.0
2018,uuid:7b940de4-f8c8-45d7-9e5c-5417301c3eac,2,208,5,4,3,0,5,7,0,0,1,26.0
2018,uuid:9d1aafd7-2a94-4ce3-8166-e3fc6f41a29c,5,501,10,4,7,0,1,7,0,0,7,37.0
2018,uuid:bbb6bef3-054c-49db-b1ae-a6d37a942e68,5,504,10,4,7,0,7,2,0,0,0,37.0
2018,uuid:675be592-41f8-4b1d-a0a3-2ab939c3cbfb,2,206,5,4,7,0,6,0,0,0,0,35.0
2018,uuid:d142ef53-ed66-4a97-a441-cc7e62cdd4c0,2,208,5,4,5,0,4,2,2,0,3,31.5
2018,uuid:36dfd597-2ecd-4e97-ab31-be77b4555f43,3,302,2,4,4,0,0,0,0,0,0,20.0
